Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"11"	"FOXC2"	"27.33"	"ARCHS4 Coexpression,52;Enrichr Queries,22;GTEx Coexpression,8"	"NRP1,FOXC1,CRABP2,LAMA1,PRDM6,ITGB3,THBS2,PTGS2,PRSS23,FRZB,ADAMTS1,ANKRD1,LRIG1,FAM180A,HAS2,IGFBP7,EDN1,JAG1,PTGIS,FOXF2,IGFBP2,PDCD1LG2,SULF1,SOD3,GNG11,GEM,RCN3,SDK1,BMP2,CXCL12,COL4A1,OGN,ITGA11,ADAM12,LINC01139,FIBIN,ITGA8,ITGBL1,ACKR3,CNTN4,FMOD,ADGRL4,PCDHB8"
"gene_set_query"	"12"	"HAND1"	"31.67"	"ARCHS4 Coexpression,4;Enrichr Queries,71;GTEx Coexpression,20"	"NRP1,TENM4,PRDM6,PDE3B,WFDC1,TCF21,PRSS23,AMOT,CCND2,HEPH,MDK,ANKRD1,PGM5,ARRDC4,MYOCD,SEMA6A,ITGA1,IGFBP2,P3H2,PLA2G4A,SHISA3,PRSS12,GEM,GAL,FNDC1,COL4A1,KIT,SLC27A6,DSG2,FOXC2,FOXC1,PARM1,LAMA1,TMTC2,FRZB,ADAMTS19,NNAT,LRIG1,HAS2,NTSR1,FOXF2,SHISAL1,GDF6,TBX4,BMP2,CXCL12,BAMBI,MAB21L2,ACKR3,LRRN1,TMEM35A"
"gene_set_query"	"13"	"TCF21"	"32.25"	"Literature ChIP-seq,61;ARCHS4 Coexpression,2;Enrichr Queries,35;GTEx Coexpression,31"	"NRP1,CDA,CRYBG1,PRDM6,RPLP0P2,ITGB3,WFDC1,LOXL4,PRSS23,HK2,CCND2,HEPH,ADAMTS1,TNFSF10,ENPP2,OLR1,ENPP1,ITGB8,PGM5,DIRC1,SFTA1P,NCKAP5,EDN1,PTGIS,SERPINF1,ITGA1,IGFBP2,KCTD4,PRSS12,GEM,TMSB15A,COL4A1,RHOJ,ADAM12,RBP1,ITGA8,FIBIN,SERPING1,STEAP2,PRTFDC1,CRABP2,CCDC68,PTGS2,THBS2,FRZB,HSD17B2,IGFBP7,LRIG3,NDP,A2M,PAG1,GBP4,KCNJ2,ANKRD29,JAG1,FOXF2,FMO2,SULF1,TBX4,GNG11,SOD3,CXCL12,BAMBI,LRRN4CL,TNFSF4,OGN,MFAP2,ITGBL1,SERPINI1,FMOD"
"gene_set_query"	"14"	"EBF3"	"33.0"	"ARCHS4 Coexpression,44;Enrichr Queries,14;GTEx Coexpression,41"	"ROBO2,NRP1,FOXC1,TENM4,APCDD1,THBS2,RND2,CHRDL1,THSD1,BACH2,DLL4,ADAMTS5,CCND2,FRZB,ADAMTS1,MAP2,NNAT,ENPP2,LRIG1,NEFM,TIMP4,JAG1,SEMA6A,ANGPT1,TMEM178B,SERPINF1,GFRA1,SHISA3,FRMD4A,SULF1,GNG11,SDK1,BMP2,FABP4,CXCL12,LRRN4CL,COL4A1,MAB21L1,RHOJ,KIT,ADAM12,MAB21L2,ACKR3,ADGRL4,TMEM35A,FGF10,ADGRL3"
"gene_set_query"	"15"	"MEOX1"	"34.0"	"ARCHS4 Coexpression,72;Enrichr Queries,1;GTEx Coexpression,29"	"NRP1,FOXC1,PTGS2,THBS2,THSD1,PRSS23,CHRDL1,COX7A1,DLL4,ADAMTS5,CCND2,ADAMTS1,ENPP2,LRIG1,HAS2,IGFBP7,TIMP4,ANKRD29,EDN1,PTGIS,ANGPT1,SERPINF1,IGFBP2,FRMD4A,FMO2,SULF1,GNG11,SOD3,GEM,BMP2,FABP4,CXCL12,LRRN4CL,COL4A1,RHOJ,ADAM12,OGN,MFAP2,ACKR3,SERPING1,ITGBL1,ADGRL4,FMOD,FGF10"
"gene_set_query"	"16"	"HEY2"	"34.33"	"ARCHS4 Coexpression,43;Enrichr Queries,23;GTEx Coexpression,37"	"FOXC2,NRP1,FOXC1,PARM1,PRDM6,GPR63,SLC7A11,PTGS2,APCDD1,PRSS23,DLL4,CCND2,FRZB,ADAMTS1,ADAMTS19,ENPP2,LRIG1,ENPP1,IGFBP7,GUCY1A2,EDN1,JAG1,PTGIS,SEMA6A,IGFBP2,SULF1,FBXO32,GEM,SDK1,BMP2,FABP3,CXCL12,COL4A1,BAMBI,OGN,KIT,MFAP2,LINC01139,ITGA8,ACKR3,LRRN1,CNTN4,FMOD,PCDHB8"
"gene_set_query"	"17"	"HEY1"	"37.33"	"ARCHS4 Coexpression,1;Enrichr Queries,36;GTEx Coexpression,75"	"NRP1,MCTP1,SLC7A11,DACH2,RND2,PRSS23,AMOT,CCND2,ADAMTS1,CHL1,B3GALT1,ENPP2,ITGB8,GUCY1A2,EDN1,TMEM178B,IGFBP2,GEM,ARL4C,COL4A1,DOK5,KIT,RHOJ,FIBIN,FOXC1,NLGN1,PLPPR4,LYPD1,PTGS2,APCDD1,THSD1,DLL4,MAP2,ADAM23,LRIG1,IGFBP7,GABRA2,CA11,JAG1,CABLES1,SULF1,FBXO32,GNG11,BMP2,CXCL12,BAMBI,ACKR3,ADGRL4,ADGRL3"
"gene_set_query"	"18"	"SOX17"	"40.0"	"Literature ChIP-seq,67;ARCHS4 Coexpression,11;Enrichr Queries,64;GTEx Coexpression,18"	"ROBO2,NRP1,CDA,GPSM2,TCF21,CHRDL1,HK2,CCND2,ADAMTS1,MDK,EVA1C,ENPP2,EMB,TIMP4,EDN1,SEMA6A,SERPINF1,IGFBP2,CSGALNACT2,P3H2,PLA2G4A,PDCD1LG2,PRSS12,DNM1,ARL4C,COL4A1,RHOJ,KIT,SERPING1,FOXC2,FOXC1,NLGN1,CHRNA5,LAMA1,PTGS2,APCDD1,THSD1,DLL4,FRZB,IGFBP7,LRIG3,KCNJ2,TNFSF18,ANKRD29,JAG1,FOXF2,GALNT3,SULF1,GNG11,BMP2,FABP4,CXCL12,LRRN4CL,BAMBI,FGF18,OGN,ACKR3,ADGRL4,FGF10"
"gene_set_query"	"19"	"FOXL1"	"40.33"	"ARCHS4 Coexpression,53;Enrichr Queries,66;GTEx Coexpression,2"	"FOXC2,NRP1,FOXC1,CCDC68,PRDM6,ITGB3,TCF21,SLC7A11,THBS2,PRSS23,FRZB,ADAMTS1,ANKRD1,LRIG1,FAM180A,HAS2,IGFBP7,EDIL3,ADAMTS6,EDN1,PTGIS,JAG1,ANGPT1,FOXF2,ITGA1,SULF1,WNT16,SOD3,TBX4,RCN3,ARL4C,TBC1D2,CXCL12,COL4A1,OGN,ITGA11,MFAP2,ADAM12,FIBIN,ITGA8,ITGBL1,ACKR3,CNTN4,FMOD,PCDHB8,SHANK2"
"gene_set_query"	"20"	"NKX61"	"43.0"	"ARCHS4 Coexpression,15;GTEx Coexpression,71"	"ROBO2,PARM1,SGMS2,FMN2,GRPR,DACH2,ADAMTS19,B3GALT1,NNAT,ENPP2,PRKG2,PGM5,NEFM,ADAMTS19-AS1,MYOCD,FOXF2,TMEM178B,ITGA1,DNAJC12,SOD3,SDK1,TMSB15A,KIT,RBP1,SLC27A6,CNTN4,PTPN3"
"gene_set_query"	"21"	"MKX"	"43.33"	"ARCHS4 Coexpression,54;Enrichr Queries,3;GTEx Coexpression,73"	"NRP1,CPM,FOXC1,PDE1C,WFDC1,SLC7A11,FMN2,PTGS2,THBS2,PRSS23,ADAMTS5,CCND2,ADAMTS1,LRIG1,ITGB8,CHAC1,EDIL3,MYOCD,EDN1,PTGIS,SEMA6A,ANGPT1,SERPINF1,ITGA1,IGFBP2,PLA2G4A,GFRA1,SULF1,FBXO32,SOD3,PRSS12,ARL4C,RCN3,BMP2,CXCL12,COL4A1,BAMBI,MFAP2,OGN,ITGA11,FIBIN,ITGBL1,FMOD,KCNK2,MXRA5"
"gene_set_query"	"22"	"PRRX1"	"43.33"	"ARCHS4 Coexpression,10;Enrichr Queries,13;GTEx Coexpression,107"	"NRP1,FOXC1,PTGS2,THBS2,PRSS23,EDA2R,ADAMTS5,CCND2,ADAMTS1,ENPP2,LRIG1,HAS2,FAM180A,IGFBP7,EDIL3,PTGIS,ANGPT1,SERPINF1,SULF1,GNG11,GEM,RCN3,CXCL12,FNDC1,COL4A1,MFAP2,RHOJ,ADAM12,OGN,ITGA11,ACKR3,SERPING1,ITGBL1,FMOD,MXRA5,KCNK2"
"gene_set_query"	"23"	"TWIST1"	"43.5"	"ARCHS4 Coexpression,18;Enrichr Queries,17;ReMap ChIP-seq,114;GTEx Coexpression,25"	"NRP1,CPM,LINC01111,SLC7A11,PRSS23,EDA2R,ADAMTS5,CCND2,ADAMTS1,ENPP2,DIRC1,ADAMTS6,EDN1,PTGIS,SERPINF1,OR1J4,IGFBP2,PSG1,PRSS12,GEM,RCN3,GJD3,COL4A1,ADAM12,RBP1,MXRA5,FOXC2,FOXC1,CRABP2,PTGS2,THBS2,ABLIM1,FRZB,LRIG1,HAS2,FAM180A,IGFBP7,CA11,JAG1,ANGPT1,SULF1,GDF5,GNG11,ASS1,BMP2,CXCL12,BAMBI,MAB21L1,MFAP2,ITGA11,MAB21L2,ITGBL1,ACKR3,KCNK2"
"gene_set_query"	"24"	"ZNF385D"	"45.0"	"ARCHS4 Coexpression,122;Enrichr Queries,10;GTEx Coexpression,3"	"ROBO2,NRP1,TENM4,PRDM6,ITGB3,CCDC125,FMN2,CHRDL1,IL13RA2,NCKAP5,EDIL3,PTGIS,LRRC49,IGFBP2,GFRA1,GEM,COL4A1,KIT,ADAM12,FIBIN,ITGA8,SHANK2,WHAMMP3,FOXC2,WHAMMP2,FOXC1,NLGN1,LUZP2,PLPPR4,THBS2,PTGS2,FRZB,MAP2,LRIG1,FAM180A,CYTL1,IGFBP7,ANGPT1,ATRNL1,ZNF804A,PCDHB13,RAB27B,SHISAL1,SULF1,SOD3,GNG11,SDK1,CXCL12,OGN,ITGA11,ITGBL1,CNTN4,FMOD,KCNK2,PCDHB8,ADGRL3"
"gene_set_query"	"25"	"HAND2"	"65.0"	"ARCHS4 Coexpression,60;Enrichr Queries,5;GTEx Coexpression,130"	"NRP1,FOXC2,FOXC1,PARM1,TENM4,PRDM6,PLPPR5,TCF21,THBS2,ADAMTS5,CCND2,HEPH,FRZB,ADAMTS1,ADAMTS19,MDK,LRIG1,ANKRD1,PGM5,IGFBP7,NTSR1,MYOCD,PTGIS,FOXF2,ANGPT1,ITGA1,IGFBP2,GFRA1,SULF1,GNG11,PRSS12,GEM,BMP2,CXCL12,GAL,COL4A1,BAMBI,MAB21L1,MAB21L2,ADAM12,ITGA11,RBP1,ITGA8,ACKR3,SLC27A6"
"gene_set_query"	"26"	"HOXA2"	"67.5"	"Literature ChIP-seq,91;ARCHS4 Coexpression,35;Enrichr Queries,34;GTEx Coexpression,110"	"FOXC2,FOXC1,CRABP2,PRDM6,APCDD1,PTGS2,THBS2,PRSS23,BACH2,AMOT,CCND2,HEPH,FRZB,ADAMTS1,CHL1,ANKRD1,ENPP2,LRIG1,PGM5,NEFM,IL13RA2,HOXA6,MYOCD,EDN1,PTGIS,JAG1,FOXF2,ITGA1,IGFBP2,SULF1,SOD3,BMP2,CXCL12,ADAM12,RBP1,MAB21L2,ITGA8,LRRN1,PCDHB8"
"gene_set_query"	"27"	"OSR2"	"69.67"	"ARCHS4 Coexpression,3;Enrichr Queries,11;GTEx Coexpression,195"	"FOXC1,CRABP2,TCF21,APCDD1,PTGS2,THBS2,CHRDL1,PRSS23,ADAMTS5,ADAMTS19,MDK,FRZB,ADAMTS1,ENPP2,LRIG1,HAS2,FAM180A,EDN1,JAG1,PTGIS,SERPINF1,IGFBP2,SULF1,SOD3,PRSS12,GEM,RCN3,BMP2,CXCL12,LRRN4CL,COL4A1,MFAP2,OGN,SERPING1,ITGBL1,ACKR3,FMOD,MXRA5,GSTM5"
"gene_set_query"	"28"	"TBX20"	"72.67"	"ARCHS4 Coexpression,33;Enrichr Queries,45;GTEx Coexpression,140"	"ROBO2,NRP1,FOXC2,FOXC1,PDE1C,TENM4,TCF21,LPAR3,PTGS2,COX7A1,CLGN,ADAMTS5,ABLIM1,HEPH,ADAMTS19,ADAM23,ANKRD1,LRIG1,HAS2,IGFBP7,PGM5,CORIN,MYOCD,TMEM178B,FOXF2,GDF6,TBX4,SDK1,FABP3,BMP2,CXCL12,BAMBI,COL4A1,ADAM12,SLC27A6,FGF10"
"gene_set_query"	"29"	"ZNF469"	"73.0"	"ARCHS4 Coexpression,114;GTEx Coexpression,32"	"FOXC2,LINC01111,OR1J4,PSG1,SBF2-AS1,GDF6,THBS2,GDF5,EDA2R,RCN3,COL4A1,ADAMTS1,ADAM12,MFAP2,ITGA11,ITGBL1,HAS2,IGFBP7,DIRC1,KCNK2,MXRA5,ADAMTS6"
"gene_set_query"	"30"	"GLIS1"	"74.67"	"ARCHS4 Coexpression,77;Enrichr Queries,32;GTEx Coexpression,115"	"NRP1,FOXC2,LINC01111,FOXC1,TENM4,PTGS2,THBS2,BACH2,ADAMTS5,ADAMTS1,ENPP2,LRIG1,IGFBP7,DIRC1,NCKAP5,EDN1,FOXF2,SLC6A15,PSG1,GFRA1,FRMD4A,SULF1,PRSS12,GEM,ASS1,RCN3,SDK1,CXCL12,COL4A1,ADAM12,MFAP2,ITGA11,ITGBL1,FMOD,STEAP2,MXRA5,SHANK2"
"gene_set_query"	"31"	"GATA6"	"77.0"	"Literature ChIP-seq,127;ARCHS4 Coexpression,66;Enrichr Queries,123;ReMap ChIP-seq,22;GTEx Coexpression,47"	"GPSM2,NRP1,SLC44A3,CRYBG1,ATF7IP2,TCF21,TSPAN12,PRSS23,CLDN1,HK2,CCND2,HEPH,ADAMTS1,MDK,ANKRD1,SLC16A6,ITGB8,VSTM4,HOXA6,GUCY1A2,EDN1,MYOCD,IGFBP2,P3H2,ARL4C,FRMD5,COL4A1,RBP1,DSG2,PRTFDC1,SHANK2,FOXC1,LXN,CCDC68,TERC,LAMA1,ARHGEF28,LAMA3,TMTC2,PTGS2,THBS2,HSD11B1,LINC01605,HSD17B2,LRIG1,HAS2,LRIG3,IGFBP7,PAG1,KCNJ2,CA11,ANKRD29,JAG1,CABLES1,PCDHB13,RAB27B,SULF1,TBX4,FABP3,BMP2,CXCL12,BAMBI,PCDHB5,ACKR3,F2RL1,FMOD,LGMN"
"gene_set_query"	"32"	"EPAS1"	"78.5"	"ARCHS4 Coexpression,58;Enrichr Queries,204;ReMap ChIP-seq,41;GTEx Coexpression,11"	"NRP1,MCTP1,TCF21,SBF2-AS1,SLC7A11,PRSS23,CHRDL1,HK2,PYCARD,CCND2,ADAMTS1,B3GALT1,TNFSF10,SLC16A6,ENPP2,OLR1,SFTA1P,NCKAP5,EDN1,ITGA1,TBC1D8,FRMD4A,GAL,TMSB15A,COL4A1,RHOJ,KIT,SERPING1,CCDC152,MIR155HG,CCDC68,PTGS2,THSD1,DLL4,LRIG1,IGFBP7,A2M,GBP4,CA12,ANKRD29,JAG1,PRG2,FMO2,FBXO32,GNG11,TBX4,SOD3,BMP2,CXCL12,LRRN4CL,ACKR3,FMOD"
"gene_set_query"	"33"	"DACH1"	"78.67"	"Literature ChIP-seq,145;ARCHS4 Coexpression,71;Enrichr Queries,20"	"ROBO2,NRP1,PARM1,TENM4,RPLP0P2,LAMA3,LOXL4,SLC7A11,APCDD1,RND2,CLDN1,BACH2,JAKMIP2,DLL4,CCND2,FGF9,ADAMTS1,MAP2,ST8SIA4,ENPP2,LRIG1,SLC16A6,ITGB8,SLITRK5,NEFM,NCKAP5,EDIL3,CTSC,E2F7,JAG1,SEMA6A,ANGPT1,TMEM178B,LRRC49,IGFBP2,CSGALNACT2,PLA2G4A,GFRA1,SULF1,GDF5,BMP2,CXCL12,NPC1,COL4A1,TMSB15A,KIT,SERPINI1,ADGRL3"
"gene_set_query"	"34"	"SOX11"	"89.2"	"Literature ChIP-seq,129;ARCHS4 Coexpression,118;Enrichr Queries,16;ReMap ChIP-seq,120;GTEx Coexpression,63"	"ROBO2,NRP1,TENM4,FMN2,SLC7A11,DACH2,RND2,CLDN1,LYST,PRSS23,BACH2,PYCARD,CCND2,MDK,ADAMTS1,ITGB8,SEMA6A,LRRC49,IGFBP2,GFRA1,KCTD4,ARL4C,COL4A1,TMSB15A,KIT,ADAM12,PRTFDC1,MIR155HG,NLGN1,FOXC1,CHRNA5,CRABP2,LUZP2,PLPPR4,PLPPR5,SLC1A1,LYPD1,PTGS2,APCDD1,JAKMIP2,MAP2,NNAT,LRIG1,ST8SIA4,HAS2,SLITRK5,E2F7,GABRA2,ARHGEF35,JAG1,SULF1,SLC16A14,BMP2,CXCL12,PCDHB2,MFAP2,OR2A20P,TMEM35A"
"gene_set_query"	"35"	"EBF1"	"93.0"	"ARCHS4 Coexpression,39;ENCODE ChIP-seq,108;Enrichr Queries,26;ReMap ChIP-seq,258;GTEx Coexpression,34"	"NRP1,TENM4,ITGB3,CHRDL1,BACH2,EDA2R,ADAMTS5,CCND2,FGF9,ADAMTS1,ENPP2,NEFM,TIMP4,ADAMTS6,SEMA6A,SERPINF1,LRRC49,FRMD4A,GEM,FRMD5,TBC1D2,COL4A1,TMSB15A,RHOJ,KIT,ADAM12,SERPING1,FOXC1,PARM1,ARHGEF28,SLC1A1,APCDD1,PTGS2,THBS2,HACD4,SOCS1,MAP2,LRIG1,ST8SIA4,IGFBP7,ARSG,PAG1,E2F7,JAG1,ANGPT1,LRRN3,FMO2,SULF1,GNG11,CXCL12,FABP4,LRRN4CL,MAB21L1,ACKR3,ADGRL4,TMEM35A,FGF10,ADGRL3"
"gene_set_query"	"36"	"ZNF883"	"94.5"	"ARCHS4 Coexpression,113;GTEx Coexpression,76"	"GABRA2,NLGN1,SEMA6A,LRRC49,PLPPR4,SLC6A15,PLPPR5,FMN2,DACH2,JAKMIP2,FRMD5,PCDHB2,MAP2,TMSB15A,ADAM23,PRTFDC1,TMEM35A"
"gene_set_query"	"37"	"GATA4"	"94.6"	"Literature ChIP-seq,68;ARCHS4 Coexpression,31;Enrichr Queries,193;ReMap ChIP-seq,91;GTEx Coexpression,90"	"NRP1,SLC44A3,TENM4,ATF7IP2,TCF21,PRSS23,CLDN1,HK2,CLGN,AMOT,PYCARD,CCND2,MDK,KYNU,ANKRD1,OLR1,IL13RA2,ARRDC4,MYOCD,SEMA6A,KCND3,LRRC49,MMP3,P3H2,PLA2G4A,PRSS12,F3,COL4A1,RBP1,KIT,SLC27A6,FAR2,FOXC2,FOXC1,PDE1C,TERC,LAMA1,ARHGEF28,LPAR3,COX7A1,RANBP3L,LINC01605,FRZB,HSD17B2,LRIG1,HAS2,LRIG3,GCNT4,CORIN,NTSR1,KCNJ2,CA11,JAG1,FOXF2,RARRES1,CABLES1,TBX4,GNG11,FABP3,BMP2,CXCL12,BAMBI,ACKR3,KCNK2,GSTM5,PTPN3"
"gene_set_query"	"38"	"MECOM"	"94.67"	"Literature ChIP-seq,135;ARCHS4 Coexpression,28;GTEx Coexpression,121"	"GALNT12,CPM,RIPOR2,SLC44A3,ARHGEF28,RPLP0P2,CCDC125,ITGB3,WFDC1,TCF21,SLC7A11,LYST,HK2,PYCARD,SOCS1,KYNU,TNFSF10,ST8SIA4,PRKG2,OLR1,GCNT4,NDP,KCNJ2,CTSC,GABRA2,GALNT6,SLC44A3-AS1,GALNT3,ANGPT1,LRRC49,IGFBP2,CSGALNACT2,PLA2G4A,TMEM171,FRMD4A,ASS1,PGA4,PITPNM3,DSG2,ADGRL4"
"gene_set_query"	"39"	"HDX"	"95.0"	"ARCHS4 Coexpression,154;Enrichr Queries,67;GTEx Coexpression,64"	"ROBO2,FOXC2,FOXC1,NLGN1,PRDM6,GPR63,SLC7A11,PTGS2,BACH2,AMOT,JAKMIP2,CCND2,ADAMTS1,MAP2,TNFSF10,ST8SIA4,ENPP2,LRIG1,HAS2,ITGB8,IGFBP7,GBP4,ARRDC4,GUCY1A2,EDN1,PTGIS,JAG1,ANGPT1,SLC6A15,LRRC49,SULF1,GEM,PCDHB2,BAMBI,TMSB15A,LINC01139,SERPING1,CNTN4,FMOD,PCDHB8,TMEM35A"
"gene_set_query"	"40"	"ERG"	"95.0"	"Literature ChIP-seq,29;ARCHS4 Coexpression,75;Enrichr Queries,92;ReMap ChIP-seq,273;GTEx Coexpression,6"	"NRP1,PRDM6,ITGB3,HK2,CRHBP,CCND2,ADAMTS1,EVA1C,TNFSF10,PGM5,HOXA6,EDIL3,EDN1,PTGIS,KCND3,ITGA1,RCN3,COL4A1,PITPNM3,RHOJ,KIT,RBP1,ITGA8,SERPING1,FAR2,STEAP2,FOXC2,FOXC1,PTGS2,DLL4,ABLIM1,FRZB,IGFBP7,CYTL1,JAG1,ANGPT1,FMO2,PCDHB13,SULF1,MERTK,GNG11,SOD3,TBX4,CXCL12,LRRN4CL,TNFSF4,OGN,ITGA11,MAB21L2,ACKR3,ADGRL4,FMOD,PCDHB8"
"gene_set_query"	"41"	"SP9"	"95.0"	"ARCHS4 Coexpression,68;GTEx Coexpression,122"	"ROBO2,GABRA2,CA11,PLPPR4,LRRC49,PLPPR5,PCDHB13,DACH2,SLC16A14,JAKMIP2,PCDHB2,MAP2,TMSB15A,NNAT,LRRN1,CAMK1G,TMEM35A"
"gene_set_query"	"42"	"FOXF1"	"99.33"	"ARCHS4 Coexpression,153;Enrichr Queries,9;GTEx Coexpression,136"	"NRP1,FOXC2,FOXC1,PARM1,CCDC68,TCF21,SGMS2,PTGS2,THBS2,PRSS23,DLL4,CCND2,ADAMTS1,ENPP2,LRIG1,HAS2,PGM5,IGFBP7,NTSR1,ARRDC4,MYOCD,EDN1,PTGIS,FOXF2,ITGA1,IGFBP2,SULF1,WNT16,GNG11,GEM,RCN3,BMP2,CXCL12,COL4A1,MAB21L2,RHOJ,ADAM12,OGN,ITGA8,SERPING1,ACKR3"
