"PROBEID","SYMBOL","GENENAME","young_trf2","young_old","old_trf2","AveExpr","F","P.Value","adj.P.Val"
"16692624","H2BC20P","H2B clustered histone 20, pseudogene",-1.15498868274823,-0.464764078967992,-0.690224603780234,9.17518745885519,124.580079355288,3.67987768913076e-08,5.37613084627041e-06
"16715997","NUTM2B-AS1","NUTM2B antisense RNA 1",-1.14232994593859,-0.170093529576908,-0.972236416361683,7.52957721623943,12.2012985822079,0.00171660859360073,0.0171266878988146
"16760953","MFAP5","microfibril associated protein 5",-1.05931097845421,-0.297609022391847,-0.761701956062365,7.26758784706687,33.339398744957,2.46497986198265e-05,0.000710906996118085
"16785932","ADAM21","ADAM metallopeptidase domain 21",-1.22841787145709,-0.451452576246648,-0.776965295210444,6.32927052210485,27.4157354279019,6.01670657513035e-05,0.00140504249320019
"16788488","MEG3","maternally expressed 3",-1.26528375287103,-0.584652474095302,-0.680631278775726,9.66810663794683,16.705723074178,0.000503744581929518,0.00689715864384958
"16788542","MEG8","maternally expressed 8, small nucleolar RNA host gene",-1.02294268540097,-0.233638955653363,-0.789303729747607,7.33042825742204,64.1175323264633,1.06318166970919e-06,6.41943824153125e-05
"16788576","SNORD113-3","small nucleolar RNA, C/D box 113-3",-1.33357766803952,-0.550479492462915,-0.783098175576606,7.33134127367925,29.07621498246,4.61400795600914e-05,0.00115440627427598
"16788618","SNORD114-2","small nucleolar RNA, C/D box 114-2",-1.53908923632592,-0.706050154532091,-0.833039081793831,6.22473323543017,12.4465263034115,0.00159343617062428,0.0161931893783855
"16788669","SNORD114-17","small nucleolar RNA, C/D box 114-17",-1.38369547302595,-0.726790077916448,-0.656905395109504,8.4489446014887,11.2305391082302,0.00232952240827688,0.0214042485571328
"16788699","SNORD114-29","small nucleolar RNA, C/D box 114-29",-1.83268748974979,-0.838650196050706,-0.994037293699081,5.13955264962997,11.3971676128816,0.00220782614739454,0.0205990489140201
"16788711","MIR379","microRNA 379",-1.02575219526036,-0.417035246581251,-0.608716948679111,3.91100275716114,18.9752324725084,0.000297772484034112,0.0046594763175566
"16788713","MIR411","microRNA 411",-1.39255966222799,-0.408237309995533,-0.984322352232462,3.52673525712213,20.2946196478666,0.000224254274842635,0.00376568789672332
"16788725","MIR329-1","microRNA 329-1",-1.0638209902236,-0.506007721867707,-0.557813268355894,7.75113832310405,11.1330020986429,0.00240444929166949,0.0219362527941881
"16788751","MIR1185-2","microRNA 1185-2",-1.06154606997742,-0.509054261681615,-0.552491808295806,6.02213922417797,11.7297219362747,0.00198675058732368,0.019049285808393
"16788758","MIR487B","microRNA 487b",-1.09767667996816,-0.471236995269039,-0.626439684699122,4.84664724291627,25.6474630132964,8.10450295497717e-05,0.00176857604776968
"16788762","MIR889","microRNA 889",-1.31171228167904,-0.621040734379926,-0.690671547299111,5.32936514511733,8.56706093895695,0.00596051123137921,0.042407740272407
"16788796","MIR656","microRNA 656",-1.21988780808317,-0.716849163691269,-0.503038644391897,6.33390425453518,10.7785186678192,0.00270194645464812,0.023913876371553
"16834508","AOC2","amine oxidase copper containing 2",-1.04370004477287,-0.130374387135771,-0.913325657637102,6.13082137893805,61.2207367023421,1.33650534481749e-06,7.64544812418358e-05
"16852573","NEDD4L","NEDD4 like E3 ubiquitin protein ligase",-1.0711579642494,-0.126112519784105,-0.945045444465295,10.4139200499291,233.293804341948,1.40367626814327e-09,5.26300073210054e-07
"16852858","SERPINB7","serpin family B member 7",-1.33961349340316,-0.490890515389937,-0.848722978013221,9.69955898249204,139.231761924878,2.07269887655052e-08,3.56191973282081e-06
"16852871","SERPINB2","serpin family B member 2",-1.16743813005052,-0.179997465059165,-0.987440664991352,10.2930349956442,78.8634710463645,3.78043483973278e-07,2.99845524854959e-05
"16880168","RPL23AP32","ribosomal protein L23a pseudogene 32",-1.10119401187108,-0.68613622915012,-0.415057782720961,6.50925922645812,13.8309013758454,0.00106596325126272,0.0120294207182573
"16881863","LINC01291","long intergenic non-protein coding RNA 1291",-1.04428186422391,-0.855181156989317,-0.18910070723459,7.6165963982408,215.714503687687,2.11742634890696e-09,6.92256393593564e-07
"16912939","MIR644A","microRNA 644a",-1.32786124968242,-0.804794304434443,-0.523066945247981,5.33197403902493,14.9901922870756,0.00077796542706304,0.0095494899960712
"16943230","LOC105374003","uncharacterized LOC105374003",-1.0940184665873,-0.651713650427084,-0.44230481616022,10.5397136755059,67.2467829334258,8.39114457842429e-07,5.38811974684281e-05
"16961172","BCHE","butyrylcholinesterase",-1.07987477368703,-0.624807403016461,-0.455067370670568,7.11389279562365,149.735568441722,1.4220134879579e-08,2.7826312840817e-06
"16970132","MYOZ2","myozenin 2",-1.13083662254077,-0.22509296620171,-0.905743656339065,6.01159517959734,105.983084381094,8.43783279696026e-08,1.01210577421615e-05
"17005586","H4C5","H4 clustered histone 5",-1.00285427376127,-0.421330877764239,-0.581523395997031,8.56419223410345,29.7469481247793,4.15987377959693e-05,0.00106260101210409
"17005858","H2AC13","H2A clustered histone 13",-1.03687144981354,-0.362864642886507,-0.67400680692703,8.67525756856925,28.208081453681,5.29222805003758e-05,0.00127529614093872
"17020483","LINC00680","long intergenic non-protein coding RNA 680",-1.03967049298428,-0.413742685785999,-0.625927807198284,7.76397223926296,21.619406264818,0.000171121262016521,0.00307267538698587
"17043843","TSPAN13","tetraspanin 13",-1.17461464032688,-0.178658770222046,-0.995955870104831,8.35679206077228,62.8797895431077,1.17097285705955e-06,6.96053787992925e-05
"17047086","MIR590","microRNA 590",-1.59366730852657,-0.847625399999719,-0.746041908526853,5.45764435945288,8.24598066801819,0.00675554223753346,0.0464246737229868
"17062945","LINC-PINT","long intergenic non-protein coding RNA, p53 induced transcript",-1.07915052767607,-0.504767688084243,-0.574382839591824,10.3277354798968,63.563568179137,1.10990225335179e-06,6.6630321115244e-05
"17094498","PGM5P2","phosphoglucomutase 5 pseudogene 2",-1.37282994110121,-0.866550516797528,-0.506279424303683,6.5646116006647,21.090131423669,0.000190333618337695,0.00333282743775709
"17094664","LOC105376058","uncharacterized LOC105376058",-1.24281863521942,-0.319212896915993,-0.923605738303423,7.85551356091614,34.9005139908233,1.99323352205794e-05,0.000604817214217206
"17105862","NRK","Nik related kinase",-1.18567355947371,-0.501944372284897,-0.683729187188813,8.54119832570498,161.736111842375,9.52800855915537e-09,2.14648418032031e-06
"17117424","SEPTIN7P13","septin 7 pseudogene 13",-1.2634620368003,-0.747208291354617,-0.516253745445685,7.02607901705549,20.7386887242088,0.000204509642502146,0.00351081126829532
"17118930","SNORD112","small nucleolar RNA, C/D box 112",-1.62513099149795,-0.652325544485048,-0.972805447012904,7.14246998626263,9.04844793269499,0.00496661645612678,0.0372128388105296
"17120680","NEAT1","nuclear paraspeckle assembly transcript 1",-1.52856051192287,-0.712194448584533,-0.816366063338336,10.9474788469315,10.1545668967746,0.00333896145137164,0.0279551992720476
"17121132","MEG9","maternally expressed 9",-1.38730770210096,-0.422359416949105,-0.964948285151852,6.59445181004295,15.1843558564649,0.000739290774047193,0.00917317281001683
"17121318","PRKXP1","PRKX pseudogene 1",-1.21037115819113,-0.232470366922998,-0.97790079126813,11.8077672934314,172.865779713134,6.73814121834165e-09,1.61285231117779e-06
"17122204","ANKRD36","ankyrin repeat domain 36",-1.05593361451195,-0.343301718520076,-0.712631895991873,8.37757075322235,13.946668337928,0.00103208900275584,0.0117464479008193
"17122216","ANKRD36C","ankyrin repeat domain 36C",-1.0870824675982,-0.97758688399343,-0.109495583604766,6.39833799355321,9.48827182097338,0.00422626173247052,0.0330850453073255
"17124904","LINC-PINT","long intergenic non-protein coding RNA, p53 induced transcript",-1.1780124765544,-0.642751152740749,-0.535261323813653,8.98396657253558,52.0948887162395,2.95053887054376e-06,0.000139137240652546
