Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"44"	"PLSCR1"	"192.5"	"ARCHS4 Coexpression,60;GTEx Coexpression,325"	"SERPINB2,GBP2"
"gene_set_query"	"45"	"STAT1"	"192.5"	"Literature ChIP-seq,140;ARCHS4 Coexpression,64;ENCODE ChIP-seq,22;Enrichr Queries,90;ReMap ChIP-seq,48;GTEx Coexpression,791"	"CXCL11,PLXNC1,NEAT1,GBP2"
"gene_set_query"	"46"	"NKX31"	"192.5"	"ARCHS4 Coexpression,247;GTEx Coexpression,138"	"NEDD4L"
"gene_set_query"	"47"	"RORA"	"193.7"	"ARCHS4 Coexpression,114;Enrichr Queries,126;GTEx Coexpression,341"	"RGCC,NEDD4L,PLXNC1,SERPINB7"
"gene_set_query"	"48"	"IRF1"	"200.2"	"Literature ChIP-seq,7;ARCHS4 Coexpression,272;ENCODE ChIP-seq,94;Enrichr Queries,253;ReMap ChIP-seq,171;GTEx Coexpression,404"	"TSPAN13,GBP2,NEAT1,SERPINB7,PCDH18"
"gene_set_query"	"49"	"ETV7"	"203.0"	"ARCHS4 Coexpression,51;Enrichr Queries,52;GTEx Coexpression,506"	"CXCL11,SERPINB7,GBP2"
"gene_set_query"	"50"	"ZNF248"	"211.3"	"ARCHS4 Coexpression,203;Enrichr Queries,103;GTEx Coexpression,328"	"KCND2,ANKRD36,NEDD4L,GBP2"
"gene_set_query"	"51"	"PBX1"	"212.5"	"Literature ChIP-seq,82;ARCHS4 Coexpression,267;Enrichr Queries,333;GTEx Coexpression,168"	"TMEM100,BCHE,RGCC,NEDD4L,MYOZ2"
"gene_set_query"	"52"	"HMBOX1"	"214.3"	"ARCHS4 Coexpression,38;Enrichr Queries,490;ReMap ChIP-seq,125;GTEx Coexpression,204"	"ANKRD36C,ANKRD36,NEDD4L,LINC-PINT,NEAT1"
"gene_set_query"	"53"	"BCL11A"	"214.4"	"ARCHS4 Coexpression,172;ENCODE ChIP-seq,37;Enrichr Queries,454;ReMap ChIP-seq,40;GTEx Coexpression,369"	"TSPAN13,ANKRD36,PLXNC1,LINC-PINT,SERPINB7,NEAT1"
"gene_set_query"	"54"	"MITF"	"216.6"	"Literature ChIP-seq,80;ARCHS4 Coexpression,116;Enrichr Queries,22;ReMap ChIP-seq,82;GTEx Coexpression,783"	"DENND2A,PIEZO2,NEDD4L,LINC-PINT,PLXNC1,NEAT1,GBP2,MYOZ2,RPL23AP32"
"gene_set_query"	"55"	"KMT2A"	"219.7"	"ARCHS4 Coexpression,322;ReMap ChIP-seq,157;GTEx Coexpression,180"	"ANKRD36,PLXNC1"
"gene_set_query"	"56"	"KLF3"	"222.5"	"ARCHS4 Coexpression,156;Enrichr Queries,206;ReMap ChIP-seq,134;GTEx Coexpression,394"	"RGCC,NEDD4L,SERPINB7,NEAT1"
"gene_set_query"	"57"	"BPTF"	"224.5"	"ARCHS4 Coexpression,296;GTEx Coexpression,153"	"ANKRD36"
"gene_set_query"	"58"	"ZNF626"	"225.3"	"ARCHS4 Coexpression,463;Enrichr Queries,67;GTEx Coexpression,146"	"NRK,NEDD4L,GBP2"
"gene_set_query"	"59"	"DUX4"	"225.5"	"ARCHS4 Coexpression,450;ReMap ChIP-seq,1"	"TMEM100,SNORD114-17,MIR379,MIR411,SNORD114-29,MIR329-1,MEG9,MIR656"
"gene_set_query"	"60"	"ZBED2"	"226.3"	"ARCHS4 Coexpression,210;Enrichr Queries,98;GTEx Coexpression,371"	"CXCL11,SERPINB2,NEAT1,GBP2"
"gene_set_query"	"61"	"ZNF208"	"226.7"	"ARCHS4 Coexpression,371;Enrichr Queries,196;GTEx Coexpression,113"	"NRK,PIEZO2,MYOZ2"
"gene_set_query"	"62"	"TCF12"	"228.4"	"ARCHS4 Coexpression,37;ENCODE ChIP-seq,1;Enrichr Queries,862;ReMap ChIP-seq,169;GTEx Coexpression,73"	"TMEM100,BCHE,NEAT1,GBP2,PCDH18"
"gene_set_query"	"63"	"ZNF736"	"229.5"	"ARCHS4 Coexpression,335;GTEx Coexpression,124"	"ANKRD36"
"gene_set_query"	"64"	"FOXF2"	"230.0"	"ARCHS4 Coexpression,261;Enrichr Queries,365;GTEx Coexpression,64"	"TMEM100,BCHE,DENND2A,PCDH18"
"gene_set_query"	"65"	"MEIS2"	"230.3"	"ARCHS4 Coexpression,355;Enrichr Queries,424;ReMap ChIP-seq,19;GTEx Coexpression,123"	"TSPAN13,DENND2A,LINC-PINT,NEAT1,PCDH18"
"gene_set_query"	"66"	"FOXP2"	"231.0"	"Literature ChIP-seq,83;ARCHS4 Coexpression,548;ENCODE ChIP-seq,115;Enrichr Queries,119;ReMap ChIP-seq,204;GTEx Coexpression,317"	"BCHE,TSPAN13,NEDD4L,PLXNC1,NEAT1"
"gene_set_query"	"67"	"ARX"	"231.3"	"ARCHS4 Coexpression,302;Enrichr Queries,373;GTEx Coexpression,19"	"MEG3,PGM5P2,NRK,PLXNC1"
"gene_set_query"	"68"	"KLF4"	"232.6"	"Literature ChIP-seq,8;ARCHS4 Coexpression,471;Enrichr Queries,159;ReMap ChIP-seq,249;GTEx Coexpression,276"	"RGCC,KCND2,B3GALT2,PIEZO2,SERPINB7,NEAT1,GBP2,PCDH18"
"gene_set_query"	"69"	"ZNF497"	"232.7"	"ARCHS4 Coexpression,202;Enrichr Queries,303;GTEx Coexpression,193"	"KCND2,ANKRD36,NEDD4L"
"gene_set_query"	"70"	"ZNF443"	"233.3"	"ARCHS4 Coexpression,78;Enrichr Queries,108;GTEx Coexpression,514"	"ANKRD36,PLXNC1,GBP2"
"gene_set_query"	"71"	"IKZF1"	"234.8"	"Literature ChIP-seq,154;ARCHS4 Coexpression,113;ENCODE ChIP-seq,68;Enrichr Queries,212;ReMap ChIP-seq,101;GTEx Coexpression,761"	"NEDD4L,PLXNC1,LINC-PINT,NEAT1,GBP2"
"gene_set_query"	"72"	"GLI3"	"237.7"	"ARCHS4 Coexpression,283;Enrichr Queries,256;GTEx Coexpression,174"	"PCDH18"
"gene_set_query"	"73"	"ZNF91"	"241.7"	"ARCHS4 Coexpression,157;Enrichr Queries,80;GTEx Coexpression,488"	"TSPAN13,KCND2,ANKRD36,GBP2"
"gene_set_query"	"74"	"NKX21"	"245.0"	"ARCHS4 Coexpression,4;GTEx Coexpression,486"	"TMEM100,TSPAN13,NEDD4L,NEAT1"
"gene_set_query"	"75"	"TET2"	"248.5"	"ARCHS4 Coexpression,151;GTEx Coexpression,346"	"PLXNC1"
"gene_set_query"	"76"	"GTF2B"	"250.8"	"ARCHS4 Coexpression,153;ENCODE ChIP-seq,89;ReMap ChIP-seq,199;GTEx Coexpression,562"	"TMEM100,SERPINB2,NEAT1"
"gene_set_query"	"77"	"ZNF804A"	"252.7"	"ARCHS4 Coexpression,258;Enrichr Queries,10;GTEx Coexpression,490"	"BCHE,KCND2,B3GALT2,NEDD4L,PLXNC1"
"gene_set_query"	"78"	"STAT5A"	"253.2"	"Literature ChIP-seq,96;ARCHS4 Coexpression,295;ENCODE ChIP-seq,109;Enrichr Queries,533;ReMap ChIP-seq,46;GTEx Coexpression,440"	"AOC2,PIEZO2,MIR590,NEAT1,GBP2"
"gene_set_query"	"79"	"NFE2L2"	"254.0"	"Literature ChIP-seq,136;ARCHS4 Coexpression,244;Enrichr Queries,376;ReMap ChIP-seq,247;GTEx Coexpression,267"	"SERPINB2,RGCC,NEAT1,GBP2"
"gene_set_query"	"80"	"NFE2"	"259.4"	"ARCHS4 Coexpression,551;ENCODE ChIP-seq,18;Enrichr Queries,51;ReMap ChIP-seq,254;GTEx Coexpression,423"	"SERPINB2,RGCC,PLXNC1,LINC-PINT,NEAT1,GBP2"
"gene_set_query"	"81"	"GATA3"	"263.3"	"Literature ChIP-seq,28;ARCHS4 Coexpression,601;ENCODE ChIP-seq,7;Enrichr Queries,357;ReMap ChIP-seq,185;GTEx Coexpression,402"	"NRK,SNORD114-2,SERPINB7,NEAT1,GBP2,PCDH18,RPL23AP32"
"gene_set_query"	"82"	"FOXD4L4"	"265.0"	"ARCHS4 Coexpression,495;GTEx Coexpression,35"	"AOC2,KCND2"
"gene_set_query"	"83"	"NRF1"	"265.2"	"ARCHS4 Coexpression,147;ENCODE ChIP-seq,67;Enrichr Queries,345;ReMap ChIP-seq,257;GTEx Coexpression,510"	"KCND2,NEDD4L,PLXNC1,NEAT1,GBP2"
"gene_set_query"	"84"	"MTF1"	"266.0"	"ARCHS4 Coexpression,271;GTEx Coexpression,261"	"SERPINB2,PLXNC1"
"gene_set_query"	"85"	"IRF4"	"267.6"	"ARCHS4 Coexpression,307;ENCODE ChIP-seq,47;Enrichr Queries,219;ReMap ChIP-seq,226;GTEx Coexpression,539"	"PGM5P2,ANKRD36,PLXNC1,NEAT1,GBP2"
"gene_set_query"	"86"	"ELF1"	"268.2"	"Literature ChIP-seq,90;ARCHS4 Coexpression,239;ENCODE ChIP-seq,97;ReMap ChIP-seq,189;GTEx Coexpression,726"	"MIR379,NEAT1,GBP2"
"gene_set_query"	"87"	"EBF2"	"268.5"	"ARCHS4 Coexpression,325;GTEx Coexpression,212"	"MFAP5,DENND2A"
"gene_set_query"	"88"	"POU2F1"	"271.3"	"ARCHS4 Coexpression,333;Enrichr Queries,661;ReMap ChIP-seq,36;GTEx Coexpression,55"	"PGM5P2,TSPAN13,KCND2,ANKRD36,NEDD4L,LINC01291,NEAT1"
"gene_set_query"	"89"	"CREB3L4"	"277.3"	"ARCHS4 Coexpression,260;Enrichr Queries,494;GTEx Coexpression,78"	"TSPAN13,NEDD4L"
"gene_set_query"	"90"	"NR4A3"	"278.3"	"ARCHS4 Coexpression,241;Enrichr Queries,139;GTEx Coexpression,455"	"RGCC,LINC-PINT,GBP2"
"gene_set_query"	"91"	"RUNX2"	"285.4"	"Literature ChIP-seq,98;ARCHS4 Coexpression,948;Enrichr Queries,106;ReMap ChIP-seq,37;GTEx Coexpression,238"	"TMEM100,LINC01291,LINC-PINT,PLXNC1,NEAT1,GBP2,PCDH18"
"gene_set_query"	"92"	"CSRNP1"	"286.0"	"ARCHS4 Coexpression,47;GTEx Coexpression,525"	"RGCC,NUTM2B-AS1,GBP2"
"gene_set_query"	"93"	"ZNF750"	"286.5"	"ARCHS4 Coexpression,277;Enrichr Queries,545;ReMap ChIP-seq,50;GTEx Coexpression,274"	"SERPINB2,LINC01291,SERPINB7,NEAT1"
"gene_set_query"	"94"	"SP110"	"287.3"	"ARCHS4 Coexpression,154;Enrichr Queries,56;GTEx Coexpression,652"	"CXCL11,GBP2"
"gene_set_query"	"95"	"HOXB4"	"288.5"	"Literature ChIP-seq,112;ARCHS4 Coexpression,452;Enrichr Queries,528;GTEx Coexpression,62"	"BCHE,KCND2,GBP2"
"gene_set_query"	"96"	"AHR"	"289.2"	"Literature ChIP-seq,70;ARCHS4 Coexpression,676;Enrichr Queries,145;ReMap ChIP-seq,90;GTEx Coexpression,465"	"MFAP5,MEG3,TSPAN13,PIEZO2,LINC01291,GBP2"
"gene_set_query"	"97"	"TBX5"	"289.3"	"Literature ChIP-seq,118;ARCHS4 Coexpression,23;Enrichr Queries,973;GTEx Coexpression,43"	"TSPAN13,B3GALT2,MYOZ2,PCDH18"
"gene_set_query"	"98"	"GATA6"	"290.0"	"Literature ChIP-seq,54;ARCHS4 Coexpression,298;Enrichr Queries,933;ReMap ChIP-seq,156;GTEx Coexpression,9"	"ANKRD36,NRK,B3GALT2,NEAT1,GBP2,MYOZ2"
"gene_set_query"	"99"	"NFATC2"	"290.7"	"ARCHS4 Coexpression,189;Enrichr Queries,122;GTEx Coexpression,561"	"NEDD4L,PLXNC1,GBP2"
"gene_set_query"	"100"	"ZNF804B"	"291.0"	"ARCHS4 Coexpression,223;Enrichr Queries,336;GTEx Coexpression,314"	"PGM5P2,KCND2,NEAT1"
"gene_set_query"	"101"	"GATA1"	"291.0"	"Literature ChIP-seq,62;ARCHS4 Coexpression,549;ENCODE ChIP-seq,17;Enrichr Queries,718;ReMap ChIP-seq,15;GTEx Coexpression,385"	"TSPAN13,RGCC,SERPINB2,ANKRD36,NUTM2B-AS1,NEDD4L,PLXNC1,NEAT1"
"gene_set_query"	"102"	"ZNF33B"	"291.7"	"ARCHS4 Coexpression,110;Enrichr Queries,104;GTEx Coexpression,661"	"ANKRD36,NEDD4L,NEAT1"
"gene_set_query"	"103"	"ZNF581"	"293.7"	"ARCHS4 Coexpression,391;Enrichr Queries,234;GTEx Coexpression,256"	"NUTM2B-AS1,GBP2"
"gene_set_query"	"104"	"CEBPB"	"294.7"	"Literature ChIP-seq,11;ARCHS4 Coexpression,884;ENCODE ChIP-seq,12;Enrichr Queries,315;ReMap ChIP-seq,78;GTEx Coexpression,468"	"MIR379,SERPINB2,NUTM2B-AS1,NEDD4L,NEAT1,GBP2,SERPINB7"
"gene_set_query"	"105"	"NEUROD1"	"297.5"	"ARCHS4 Coexpression,326;Enrichr Queries,342;ReMap ChIP-seq,214;GTEx Coexpression,308"	"KCND2,B3GALT2,NEDD4L,NEAT1"
"gene_set_query"	"106"	"ZBTB38"	"297.7"	"ARCHS4 Coexpression,360;Enrichr Queries,431;GTEx Coexpression,102"	"NEDD4L,PCDH18"
"gene_set_query"	"107"	"STAT3"	"301.8"	"Literature ChIP-seq,4;ARCHS4 Coexpression,319;ENCODE ChIP-seq,25;Enrichr Queries,350;ReMap ChIP-seq,248;GTEx Coexpression,865"	"MFAP5,MEG3,B3GALT2,PIEZO2,NEDD4L,LINC-PINT,PLXNC1,NEAT1,GBP2"
"gene_set_query"	"108"	"ZNF385B"	"302.7"	"ARCHS4 Coexpression,893;Enrichr Queries,1;GTEx Coexpression,14"	"TMEM100,BCHE,KCND2,NEDD4L,PLXNC1"
"gene_set_query"	"109"	"ASCL3"	"304.0"	"ARCHS4 Coexpression,369;Enrichr Queries,491;GTEx Coexpression,52"	"ANKRD36C,TSPAN13,SERPINB2"
"gene_set_query"	"110"	"EGR3"	"306.3"	"ARCHS4 Coexpression,447;Enrichr Queries,36;GTEx Coexpression,436"	"SERPINB2,RGCC,SERPINB7,GBP2"
"gene_set_query"	"111"	"ARNTL2"	"307.0"	"ARCHS4 Coexpression,268;Enrichr Queries,160;GTEx Coexpression,493"	"SERPINB2,GBP2,SERPINB7"
"gene_set_query"	"112"	"ZNF224"	"308.0"	"ARCHS4 Coexpression,158;Enrichr Queries,8;GTEx Coexpression,758"	"ANKRD36,PLXNC1,GBP2,NEAT1"
"gene_set_query"	"113"	"HOXC6"	"308.3"	"ARCHS4 Coexpression,251;Enrichr Queries,532;GTEx Coexpression,142"	"MFAP5,TSPAN13,PCDH18"
"gene_set_query"	"114"	"TIGD3"	"309.7"	"ARCHS4 Coexpression,248;Enrichr Queries,651;GTEx Coexpression,30"	"AOC2,PLXNC1,NEAT1"
"gene_set_query"	"115"	"TRERF1"	"309.7"	"ARCHS4 Coexpression,478;Enrichr Queries,209;GTEx Coexpression,242"	"SERPINB2,NEDD4L,PLXNC1"
"gene_set_query"	"116"	"RUNX1"	"311.6"	"Literature ChIP-seq,22;ARCHS4 Coexpression,526;Enrichr Queries,359;ReMap ChIP-seq,242;GTEx Coexpression,409"	"RGCC,NRK,B3GALT2,NEAT1,GBP2,PCDH18"
"gene_set_query"	"117"	"FOXP1"	"311.6"	"Literature ChIP-seq,126;ARCHS4 Coexpression,143;Enrichr Queries,538;ReMap ChIP-seq,94;GTEx Coexpression,657"	"ANKRD36,NEDD4L,LINC-PINT,NEAT1"
"gene_set_query"	"118"	"ZNF503"	"312.3"	"ARCHS4 Coexpression,642;Enrichr Queries,97;GTEx Coexpression,198"	"RGCC,NRK,GBP2"
"gene_set_query"	"119"	"ZNF484"	"314.7"	"ARCHS4 Coexpression,14;Enrichr Queries,518;GTEx Coexpression,412"	"LINC00680,KCND2,ANKRD36"
"gene_set_query"	"120"	"SP100"	"315.3"	"ARCHS4 Coexpression,149;Enrichr Queries,184;GTEx Coexpression,613"	"PLXNC1,GBP2"
"gene_set_query"	"121"	"JUNB"	"317.8"	"ARCHS4 Coexpression,136;Enrichr Queries,154;ReMap ChIP-seq,71;GTEx Coexpression,910"	"TMEM100,RGCC,NEAT1,GBP2"
"gene_set_query"	"122"	"ZNF521"	"318.7"	"ARCHS4 Coexpression,620;Enrichr Queries,4;GTEx Coexpression,332"	"BCHE,RGCC,KCND2,PIEZO2,PCDH18"
"gene_set_query"	"123"	"ETV6"	"319.0"	"ARCHS4 Coexpression,527;Enrichr Queries,214;ReMap ChIP-seq,145;GTEx Coexpression,390"	"NEDD4L,GBP2,NEAT1"
"gene_set_query"	"124"	"ZNF550"	"320.0"	"ARCHS4 Coexpression,140;Enrichr Queries,143;GTEx Coexpression,677"	"ANKRD36,GBP2,NEAT1"
"gene_set_query"	"125"	"ZNF558"	"322.0"	"ARCHS4 Coexpression,184;Enrichr Queries,439;GTEx Coexpression,343"	"DENND2A,NEAT1,GBP2"
"gene_set_query"	"126"	"ZNF471"	"322.3"	"ARCHS4 Coexpression,133;Enrichr Queries,33;GTEx Coexpression,801"	"PGM5P2,PIEZO2,NEDD4L,PCDH18"
"gene_set_query"	"127"	"SPI1"	"323.2"	"Literature ChIP-seq,25;ARCHS4 Coexpression,670;ENCODE ChIP-seq,72;Enrichr Queries,696;ReMap ChIP-seq,193;GTEx Coexpression,283"	"MIR411,SERPINB2,PLXNC1,NEAT1,GBP2,SERPINB7"
"gene_set_query"	"128"	"GRHL2"	"323.6"	"Literature ChIP-seq,87;ARCHS4 Coexpression,250;Enrichr Queries,499;ReMap ChIP-seq,184;GTEx Coexpression,598"	"TSPAN13,NEDD4L,NEAT1,SERPINB7"
"gene_set_query"	"129"	"PCGF2"	"325.5"	"ARCHS4 Coexpression,560;ReMap ChIP-seq,91"	"CXCL11,PIEZO2"
"gene_set_query"	"130"	"MECOM"	"325.7"	"Literature ChIP-seq,92;ARCHS4 Coexpression,736;GTEx Coexpression,149"	"SERPINB2,NEDD4L,NEAT1"
"gene_set_query"	"131"	"ZEB1"	"326.0"	"ARCHS4 Coexpression,58;ENCODE ChIP-seq,113;Enrichr Queries,1192;ReMap ChIP-seq,191;GTEx Coexpression,76"	"BCHE,NEAT1,PCDH18"
"gene_set_query"	"132"	"ZNF222"	"327.7"	"ARCHS4 Coexpression,84;Enrichr Queries,448;GTEx Coexpression,451"	"BCHE,PLXNC1,GBP2"
"gene_set_query"	"133"	"GATA2"	"329.8"	"Literature ChIP-seq,58;ARCHS4 Coexpression,1314;ENCODE ChIP-seq,23;Enrichr Queries,495;ReMap ChIP-seq,73;GTEx Coexpression,16"	"TMEM100,RGCC,SERPINB2,ANKRD36,NEDD4L,NEAT1"
"gene_set_query"	"134"	"ZFHX4"	"330.7"	"ARCHS4 Coexpression,542;Enrichr Queries,355;GTEx Coexpression,95"	"PCDH18"
"gene_set_query"	"135"	"PBX4"	"331.3"	"ARCHS4 Coexpression,334;Enrichr Queries,226;GTEx Coexpression,434"	"RGCC,NEAT1,GBP2"
