Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"16"	"ZNF608"	"84.0"	"ARCHS4 Coexpression,2;Enrichr Queries,122;GTEx Coexpression,128"	"CACNG7,ZEB2,GAP43,SALL1,NFIB,DCC,XYLT1,CYP1B1,DTX4,ULBP1"
"gene_set_query"	"17"	"MEOX1"	"84.33"	"ARCHS4 Coexpression,212;Enrichr Queries,27;GTEx Coexpression,14"	"VCAM1,NFIB,ANXA3,ADAM12,CYP1B1,ABCC9,PEAR1,CYGB"
"gene_set_query"	"18"	"NEUROD6"	"90.0"	"ARCHS4 Coexpression,38;Enrichr Queries,170;GTEx Coexpression,62"	"CACNG7,GAP43,ZEB2,DCC,NFIB,PTBP2"
"gene_set_query"	"19"	"TWIST1"	"97.75"	"ARCHS4 Coexpression,108;Enrichr Queries,172;ReMap ChIP-seq,91;GTEx Coexpression,20"	"ZEB2,CEMIP,VCAM1,MIR221,ADAM12,CYP1B1,PEAR1,ULBP1,CYGB"
"gene_set_query"	"20"	"DACH1"	"98.0"	"Literature ChIP-seq,98;ARCHS4 Coexpression,70;Enrichr Queries,126"	"ZEB2,GAP43,SEMA7A,ANXA3,NFIB,DCC,CYP1B1,DTX4,CPEB2"
"gene_set_query"	"21"	"NPAS3"	"102.0"	"ARCHS4 Coexpression,19;Enrichr Queries,75;GTEx Coexpression,212"	"CACNG7,ZEB2,GAP43,SALL1,DCC,NFIB,ADAM12,DTX4"
"gene_set_query"	"22"	"EBF1"	"102.4"	"ARCHS4 Coexpression,160;ENCODE ChIP-seq,91;Enrichr Queries,49;ReMap ChIP-seq,205;GTEx Coexpression,7"	"ARHGAP20,SEMA7A,ZEB2,GAP43,VCAM1,NFIB,DCC,ADAM12,CYP1B1,PEAR1,CYGB,CCDC102B"
"gene_set_query"	"23"	"PRDM8"	"105.0"	"ARCHS4 Coexpression,119;Enrichr Queries,60;GTEx Coexpression,136"	"CACNG7,SEMA7A,GAP43,ZEB2,NFIB,CYP1B1,PTBP2"
"gene_set_query"	"24"	"HNF1B"	"106.7"	"ARCHS4 Coexpression,50;Enrichr Queries,265;ReMap ChIP-seq,5"	"VCAM1,SNORD114-13,MIR221,RNF128,ANXA3,NFIB,GAPLINC,CYP1B1,EREG"
"gene_set_query"	"25"	"SOX5"	"108.0"	"ARCHS4 Coexpression,8;Enrichr Queries,176;GTEx Coexpression,140"	"ZEB2,DCC,NFIB,XYLT1,PTBP2"
"gene_set_query"	"26"	"EBF2"	"109.5"	"ARCHS4 Coexpression,204;GTEx Coexpression,15"	"GAP43,NFIB,DCC,CYP1B1,PEAR1,CYGB"
"gene_set_query"	"27"	"NR2F1"	"117.8"	"ARCHS4 Coexpression,31;Enrichr Queries,150;ReMap ChIP-seq,260;GTEx Coexpression,30"	"NTNG1,CACNG7,ZEB2,GAP43,VCAM1,NFIB,CYP1B1,ANO4,DTX4"
"gene_set_query"	"28"	"SNAI2"	"120.8"	"ARCHS4 Coexpression,82;Enrichr Queries,118;ReMap ChIP-seq,258;GTEx Coexpression,25"	"ZEB2,CEMIP,VCAM1,MIR221,ADAM12,CYP1B1,ULBP1,CYGB"
"gene_set_query"	"29"	"RUNX1"	"126.2"	"Literature ChIP-seq,88;ARCHS4 Coexpression,51;Enrichr Queries,143;ReMap ChIP-seq,231;GTEx Coexpression,118"	"SRGN,ZEB2,VCAM1,HGF,ADAM12,CYP1B1,ANO4,PTBP2"
"gene_set_query"	"30"	"LHX2"	"130.5"	"ARCHS4 Coexpression,33;Enrichr Queries,267;ReMap ChIP-seq,49;GTEx Coexpression,173"	"NTNG1,CACNG7,ZEB2,GAP43,MIR221,NFIB,DCC,GAPLINC,CYP1B1"
"gene_set_query"	"31"	"ZNF804A"	"131.7"	"ARCHS4 Coexpression,179;Enrichr Queries,87;GTEx Coexpression,129"	"CACNG7,GAP43,ZEB2,DCC,ANXA3,CYP1B1,ANO4"
"gene_set_query"	"32"	"ZNF883"	"132.5"	"ARCHS4 Coexpression,103;GTEx Coexpression,162"	"CACNG7,NFIB,PTBP2"
"gene_set_query"	"33"	"TWIST2"	"133.0"	"ARCHS4 Coexpression,263;GTEx Coexpression,3"	"CEMIP,MIR221,ADAM12,XYLT1,ULBP1"
"gene_set_query"	"34"	"OLIG2"	"133.8"	"Literature ChIP-seq,33;ARCHS4 Coexpression,264;Enrichr Queries,28;GTEx Coexpression,210"	"CACNG7,GAP43,ZEB2,SALL1,NFIB,ADAM12,VWA5A,CYP1B1,DTX4,EREG"
"gene_set_query"	"35"	"KCNIP3"	"137.5"	"ARCHS4 Coexpression,231;GTEx Coexpression,44"	"CACNG7,GAP43"
"gene_set_query"	"36"	"PHOX2B"	"138.3"	"ARCHS4 Coexpression,58;Enrichr Queries,39;GTEx Coexpression,318"	"CACNG7,GAP43,ZEB2,SALL1,NFIB,CYP1B1,PTBP2,CYGB"
"gene_set_query"	"37"	"JUN"	"140.2"	"Literature ChIP-seq,71;ARCHS4 Coexpression,111;ENCODE ChIP-seq,8;Enrichr Queries,590;ReMap ChIP-seq,38;GTEx Coexpression,23"	"SRGN,NTNG1,COLEC10,ANXA3,VWA5A,ABCC9,PEAR1,DTX4,CYGB,NFIB,MIR154,ADAM12,GAPLINC,CYP1B1"
"gene_set_query"	"38"	"EMX1"	"146.7"	"ARCHS4 Coexpression,131;Enrichr Queries,254;GTEx Coexpression,55"	"CACNG7,GAP43,SALL1,NFIB,CYP1B1"
"gene_set_query"	"39"	"ZNF229"	"147.0"	"ARCHS4 Coexpression,86;Enrichr Queries,208"	"SALL1,NFIB,CYP1B1,ADAMTS9"
"gene_set_query"	"40"	"NFIA"	"147.7"	"ARCHS4 Coexpression,37;Enrichr Queries,317;GTEx Coexpression,89"	"ZEB2,NFIB,CYP1B1,PTBP2"
"gene_set_query"	"41"	"FOXA2"	"147.8"	"Literature ChIP-seq,50;ARCHS4 Coexpression,181;ENCODE ChIP-seq,34;Enrichr Queries,237;ReMap ChIP-seq,77;GTEx Coexpression,308"	"MANBA,CEMIP,SEMA7A,VCAM1,ANXA3,DCC,XYLT1,CYGB,CCDC102B,GAP43,ZEB2,SALL1,RNF128,GAPLINC,CYP1B1"
"gene_set_query"	"42"	"L3MBTL3"	"148.0"	"ARCHS4 Coexpression,80;GTEx Coexpression,216"	"MANBA,STK26,PTBP2"
"gene_set_query"	"43"	"NR2E1"	"148.3"	"ARCHS4 Coexpression,232;Enrichr Queries,26;GTEx Coexpression,187"	"CACNG7,ZEB2,SALL1,DCC,NFIB,CYP1B1"
"gene_set_query"	"44"	"PRRX1"	"154.0"	"ARCHS4 Coexpression,252;Enrichr Queries,42;GTEx Coexpression,168"	"ZEB2,CEMIP,VCAM1,NFIB,ADAM12,CYP1B1,PEAR1"
"gene_set_query"	"45"	"PPARG"	"154.2"	"Literature ChIP-seq,28;ARCHS4 Coexpression,305;Enrichr Queries,389;ReMap ChIP-seq,27;GTEx Coexpression,22"	"NTNG1,ARHGAP20,ZEB2,VCAM1,ANXA3,GAPLINC,CYP1B1,PEAR1,DTX4,CYGB,TRIM55"
"gene_set_query"	"46"	"MAFF"	"154.6"	"ARCHS4 Coexpression,228;ENCODE ChIP-seq,60;Enrichr Queries,187;ReMap ChIP-seq,233;GTEx Coexpression,65"	"SRGN,NTNG1,ANXA3,EVA1C,VWA5A,CYP1B1,ADAMTS9,CCDC102B,EREG"
"gene_set_query"	"47"	"ZFHX4"	"159.0"	"ARCHS4 Coexpression,176;Enrichr Queries,142;GTEx Coexpression,159"	"ZEB2,GAP43,NFIB,DCC,ADAM12,CYP1B1"
"gene_set_query"	"48"	"TCF4"	"162.0"	"Literature ChIP-seq,92;ARCHS4 Coexpression,30;Enrichr Queries,629;ReMap ChIP-seq,43;GTEx Coexpression,16"	"ARHGAP20,ZEB2,NFIB,GAPLINC,PEAR1,DTX4,CYGB,PTBP2,EREG"
"gene_set_query"	"49"	"ERG"	"162.0"	"Literature ChIP-seq,42;ARCHS4 Coexpression,290;Enrichr Queries,236;ReMap ChIP-seq,193;GTEx Coexpression,49"	"ZEB2,SALL1,NFIB,EVA1C,CYP1B1,PEAR1,ULBP1,CYGB"
"gene_set_query"	"50"	"HEYL"	"162.7"	"ARCHS4 Coexpression,186;Enrichr Queries,84;GTEx Coexpression,218"	"ZEB2,VCAM1,ADAM12,CYP1B1,PEAR1,CYGB,CCDC102B,TRIM55"
"gene_set_query"	"51"	"SP7"	"164.3"	"ARCHS4 Coexpression,310;Enrichr Queries,152;GTEx Coexpression,31"	"ARHGAP20,ZEB2,CEMIP,SALL1,ADAM12,CYGB"
"gene_set_query"	"52"	"HIC1"	"164.7"	"ARCHS4 Coexpression,411;Enrichr Queries,16;GTEx Coexpression,67"	"SEMA7A,ZEB2,VCAM1,ADAM12,CYP1B1,PEAR1,CYGB"
"gene_set_query"	"53"	"SOX10"	"165.8"	"ARCHS4 Coexpression,323;Enrichr Queries,130;ReMap ChIP-seq,28;GTEx Coexpression,182"	"ZEB2,GAP43,ANXA3,NFIB,CYP1B1,MMP8,CYGB"
"gene_set_query"	"54"	"TBX5"	"166.5"	"Literature ChIP-seq,122;ARCHS4 Coexpression,281;Enrichr Queries,177;GTEx Coexpression,86"	"ZEB2,CEMIP,SALL1,NFIB,CYP1B1,HSD17B14,CYGB,TRIM55"
"gene_set_query"	"55"	"HAND2"	"169.3"	"ARCHS4 Coexpression,168;Enrichr Queries,44;GTEx Coexpression,296"	"ZEB2,VCAM1,NFIB,ADAM12,CYP1B1,ADAMTS9,PTBP2,CYGB"
"gene_set_query"	"56"	"GATA2"	"175.3"	"Literature ChIP-seq,3;ARCHS4 Coexpression,448;ENCODE ChIP-seq,4;Enrichr Queries,364;ReMap ChIP-seq,172;GTEx Coexpression,61"	"SRGN,ANXA3,MMP1,VWA5A,PEAR1,DTX4,ANO4,ZEB2,ARHGAP20,NFIB,MIR154,EVA1C,CYP1B1,ADAMTS9"
"gene_set_query"	"57"	"RUNX2"	"175.8"	"Literature ChIP-seq,34;ARCHS4 Coexpression,649;Enrichr Queries,156;ReMap ChIP-seq,3;GTEx Coexpression,37"	"SRGN,NTNG1,SEMA7A,COLEC10,TRPA1,DCC,PEAR1,CYGB,PTBP2,ZEB2,ARHGAP20,SALL1,MIR221,NFIB,EVA1C,ADAM12,CYP1B1,ULBP1,CPEB2,TRIM55"
"gene_set_query"	"58"	"SKIL"	"179.3"	"ARCHS4 Coexpression,282;Enrichr Queries,196;GTEx Coexpression,60"	"ZEB2,ANXA3,NFIB,HGF,CYP1B1,CCDC102B,PTBP2"
"gene_set_query"	"59"	"GLI3"	"179.7"	"ARCHS4 Coexpression,188;Enrichr Queries,98;GTEx Coexpression,253"	"ZEB2,SALL1,NFIB,ADAM12,XYLT1,CYP1B1,DTX4"
"gene_set_query"	"60"	"TSHZ2"	"180.3"	"ARCHS4 Coexpression,447;Enrichr Queries,65;GTEx Coexpression,29"	"ZEB2,NFIB,ADAM12,CYP1B1,ABCC9,PEAR1,ADAMTS9,CYGB"
"gene_set_query"	"61"	"PBX1"	"181.0"	"Literature ChIP-seq,133;ARCHS4 Coexpression,55;Enrichr Queries,289;GTEx Coexpression,247"	"CACNG7,ZEB2,GAP43,NFIB,CYP1B1,ABCC9,PTBP2,TRIM55"
"gene_set_query"	"62"	"FOXG1"	"181.0"	"ARCHS4 Coexpression,25;Enrichr Queries,53;GTEx Coexpression,465"	"CACNG7,GAP43,ZEB2,SALL1,NFIB,CYP1B1,PTBP2"
"gene_set_query"	"63"	"SALL4"	"181.5"	"Literature ChIP-seq,23;ARCHS4 Coexpression,154;Enrichr Queries,290;GTEx Coexpression,259"	"NTNG1,ZEB2,SALL1,ANXA3,NFIB,CYP1B1,HSD17B14,CPEB2"
"gene_set_query"	"64"	"GATA4"	"183.6"	"Literature ChIP-seq,76;ARCHS4 Coexpression,224;Enrichr Queries,280;ReMap ChIP-seq,70;GTEx Coexpression,268"	"ZEB2,ANXA3,NFIB,MMP1,GAPLINC,HSD17B14,CYP1B1,TRIM55"
"gene_set_query"	"65"	"ELK3"	"186.0"	"Literature ChIP-seq,72;ARCHS4 Coexpression,560;Enrichr Queries,70;GTEx Coexpression,42"	"SRGN,ZEB2,ANXA3,ADAM12,CYP1B1,PEAR1,ADAMTS9,CPEB2,CYGB,TRIM55"
"gene_set_query"	"66"	"MTF2"	"186.3"	"Literature ChIP-seq,11;ARCHS4 Coexpression,278;GTEx Coexpression,270"	"NTNG1,SEMA7A,DTX4,PEAR1,SGCZ,PTBP2,CYGB,EREG,ARHGAP20,RNF128,NFIB,ADAM12,CYP1B1,CPEB2"
"gene_set_query"	"67"	"MEIS3"	"187.3"	"ARCHS4 Coexpression,115;Enrichr Queries,400;GTEx Coexpression,47"	"CACNG7,GAP43,ZEB2,ADAM12,CYP1B1"
"gene_set_query"	"68"	"TBX20"	"187.3"	"ARCHS4 Coexpression,83;Enrichr Queries,6;GTEx Coexpression,473"	"ZEB2,SALL1,VCAM1,ADAM12,CYP1B1,ADAMTS9,TRIM55"
"gene_set_query"	"69"	"TBX3"	"187.8"	"Literature ChIP-seq,39;ARCHS4 Coexpression,381;Enrichr Queries,181;GTEx Coexpression,150"	"ZEB2,SALL1,RNF128,NFIB,ADAM12,CYP1B1"
"gene_set_query"	"70"	"PRDM5"	"188.3"	"Literature ChIP-seq,94;ARCHS4 Coexpression,314;Enrichr Queries,106;GTEx Coexpression,239"	"ZEB2,RNF128,NFIB,STK26,CYP1B1,ABCC9,PEAR1,ADAMTS9"
"gene_set_query"	"71"	"ZNF254"	"188.7"	"ARCHS4 Coexpression,90;Enrichr Queries,171;GTEx Coexpression,305"	"SALL1,NFIB,DCC,CYP1B1,CPEB2,PTBP2"
"gene_set_query"	"72"	"NFIB"	"189.8"	"Literature ChIP-seq,16;ARCHS4 Coexpression,140;Enrichr Queries,569;GTEx Coexpression,34"	"SRGN,ZEB2,MANBA,GAP43,EVA1C,CYP1B1,PEAR1,MMP8,CYGB,PTBP2"
"gene_set_query"	"73"	"FOXF1"	"190.3"	"ARCHS4 Coexpression,1;Enrichr Queries,163;GTEx Coexpression,407"	"ZEB2,CEMIP,COLEC10,VCAM1,TRPA1,MMP1,HGF,ADAM12,CYP1B1,PTBP2,CYGB"
"gene_set_query"	"74"	"SOX4"	"190.7"	"ARCHS4 Coexpression,5;Enrichr Queries,354;GTEx Coexpression,213"	"GAP43,NFIB,ANXA3,DCC,CYP1B1,PTBP2"
"gene_set_query"	"75"	"POU4F1"	"191.3"	"ARCHS4 Coexpression,41;Enrichr Queries,262;GTEx Coexpression,271"	"CACNG7,SEMA7A,GAP43,SALL1,NFIB,DCC"
"gene_set_query"	"76"	"NKX23"	"191.5"	"ARCHS4 Coexpression,287;GTEx Coexpression,96"	"VCAM1,SGCZ,PTBP2"
"gene_set_query"	"77"	"TCF7L2"	"194.3"	"Literature ChIP-seq,145;ARCHS4 Coexpression,293;ENCODE ChIP-seq,19;Enrichr Queries,577;ReMap ChIP-seq,78;GTEx Coexpression,54"	"ZEB2,RNF128,NFIB,GAPLINC,PEAR1,ANO4,CYGB,TRIM55,PTBP2"
"gene_set_query"	"78"	"SALL1"	"195.5"	"Literature ChIP-seq,157;ARCHS4 Coexpression,194;Enrichr Queries,58;GTEx Coexpression,373"	"CACNG7,ZEB2,VCAM1,NFIB,ADAM12,HSD17B14,CYP1B1,DTX4"
"gene_set_query"	"79"	"FOXD1"	"196.0"	"ARCHS4 Coexpression,366;GTEx Coexpression,26"	"SEMA7A,MIR221,ADAM12,ULBP1"
"gene_set_query"	"80"	"PGR"	"200.3"	"ARCHS4 Coexpression,362;Enrichr Queries,138;ReMap ChIP-seq,75;GTEx Coexpression,226"	"ARHGAP20,VCAM1,NFIB,STK26,CYP1B1,ADAMTS9,CYGB,TRIM55"
"gene_set_query"	"81"	"MYCN"	"203.0"	"Literature ChIP-seq,80;ARCHS4 Coexpression,641;Enrichr Queries,132;ReMap ChIP-seq,126;GTEx Coexpression,36"	"ZEB2,GAP43,SALL1,NFIB,CYP1B1,DTX4,PEAR1,CYGB"
"gene_set_query"	"82"	"RFX4"	"206.7"	"ARCHS4 Coexpression,159;Enrichr Queries,50;GTEx Coexpression,411"	"GAP43,ZEB2,SALL1,DCC,NFIB,DTX4"
"gene_set_query"	"83"	"SOX21"	"208.7"	"ARCHS4 Coexpression,71;Enrichr Queries,153;GTEx Coexpression,402"	"CACNG7,GAP43,SALL1,NFIB,CYP1B1,DTX4,CPEB2"
"gene_set_query"	"84"	"BCL6B"	"211.3"	"ARCHS4 Coexpression,81;Enrichr Queries,551;GTEx Coexpression,2"	"NFIB,HGF,CYP1B1,PEAR1,ADAMTS9,CYGB,CCDC102B"
"gene_set_query"	"85"	"TAL1"	"214.3"	"Literature ChIP-seq,119;ARCHS4 Coexpression,463;ENCODE ChIP-seq,31;Enrichr Queries,81;ReMap ChIP-seq,84;GTEx Coexpression,508"	"SEMA7A,ZEB2,VCAM1,ANXA3,NFIB,GAPLINC,CYP1B1,PEAR1,TRIM55"
"gene_set_query"	"86"	"SOX18"	"214.3"	"ARCHS4 Coexpression,225;Enrichr Queries,407;GTEx Coexpression,11"	"NFIB,ANXA3,EVA1C,CYP1B1,PEAR1,CYGB"
"gene_set_query"	"87"	"ZBTB14"	"215.5"	"ARCHS4 Coexpression,79;GTEx Coexpression,352"	"ZEB2,STK26,PEAR1"
"gene_set_query"	"88"	"FEZF2"	"216.0"	"ARCHS4 Coexpression,466;Enrichr Queries,10;GTEx Coexpression,172"	"CACNG7,GAP43,ZEB2,SALL1,DCC,NFIB,CYP1B1"
"gene_set_query"	"89"	"CXXC4"	"216.3"	"ARCHS4 Coexpression,206;ReMap ChIP-seq,166;GTEx Coexpression,277"	"GAP43,HSD17B14,PTBP2"
"gene_set_query"	"90"	"OLIG1"	"222.0"	"ARCHS4 Coexpression,78;Enrichr Queries,529;GTEx Coexpression,59"	"CACNG7,ZEB2,GAP43,CYP1B1,XYLT1"
"gene_set_query"	"91"	"HOXD4"	"222.3"	"ARCHS4 Coexpression,412;Enrichr Queries,34;GTEx Coexpression,221"	"ZEB2,SALL1,NFIB,ADAM12,CYP1B1,PEAR1,ADAMTS9"
"gene_set_query"	"92"	"PROX1"	"224.5"	"ARCHS4 Coexpression,153;Enrichr Queries,305;ReMap ChIP-seq,24;GTEx Coexpression,416"	"COLEC10,ZEB2,SALL1,RNF128,ANXA3,NFIB,GAPLINC,PDK3"
"gene_set_query"	"93"	"FOXN2"	"226.3"	"ARCHS4 Coexpression,110;Enrichr Queries,461;GTEx Coexpression,108"	"SRGN,ZEB2,NFIB,CPEB2"
"gene_set_query"	"94"	"OTP"	"226.7"	"ARCHS4 Coexpression,171;Enrichr Queries,229;GTEx Coexpression,280"	"GAP43,SALL1,NFIB,DCC"
"gene_set_query"	"95"	"WT1"	"229.3"	"Literature ChIP-seq,14;ARCHS4 Coexpression,431;Enrichr Queries,168;GTEx Coexpression,304"	"COLEC10,ANXA3,XYLT1,DTX4,CYGB,PTBP2,ZEB2,SALL1,NFIB,STK26,EVA1C,ADAM12,CYP1B1,PDK3,ADAMTS9,CPEB2"
"gene_set_query"	"96"	"FOXF2"	"231.0"	"ARCHS4 Coexpression,180;Enrichr Queries,59;GTEx Coexpression,454"	"ZEB2,CEMIP,VCAM1,ANXA3,ADAM12,CYP1B1,ABCC9,PTBP2"
"gene_set_query"	"97"	"MEIS2"	"231.5"	"ARCHS4 Coexpression,470;Enrichr Queries,166;ReMap ChIP-seq,90;GTEx Coexpression,200"	"ZEB2,VCAM1,NFIB,DCC,HSD17B14,CYP1B1,PTBP2"
"gene_set_query"	"98"	"MITF"	"232.4"	"Literature ChIP-seq,118;ARCHS4 Coexpression,344;Enrichr Queries,266;ReMap ChIP-seq,6;GTEx Coexpression,428"	"SEMA7A,ZEB2,NFIB,ADAM12,GAPLINC,HSD17B14,CYP1B1,XYLT1,PDK3,ABCC9,PEAR1,CYGB"
"gene_set_query"	"99"	"SHOX2"	"234.7"	"ARCHS4 Coexpression,471;Enrichr Queries,25;GTEx Coexpression,208"	"ZEB2,CEMIP,VCAM1,NFIB,ADAM12,CYP1B1,PEAR1"
"gene_set_query"	"100"	"FOXP2"	"236.3"	"Literature ChIP-seq,36;ARCHS4 Coexpression,532;ENCODE ChIP-seq,113;Enrichr Queries,164;ReMap ChIP-seq,196;GTEx Coexpression,377"	"ZEB2,GAP43,SEMA7A,DCC,NFIB,HGF,CYP1B1,PEAR1,CPEB2,PTBP2,TRIM55"
"gene_set_query"	"101"	"ZNF853"	"236.5"	"ARCHS4 Coexpression,243;GTEx Coexpression,230"	"CACNG7"
"gene_set_query"	"102"	"ZNF354A"	"237.3"	"ARCHS4 Coexpression,88;Enrichr Queries,512;GTEx Coexpression,112"	"SRGN,ANXA3,NFIB,CYP1B1,PTBP2"
"gene_set_query"	"103"	"NR4A3"	"241.0"	"ARCHS4 Coexpression,174;Enrichr Queries,73;GTEx Coexpression,476"	"SRGN,SEMA7A,ZEB2,MANBA,VCAM1,CYP1B1,ABCC9"
"gene_set_query"	"104"	"PURG"	"242.5"	"ARCHS4 Coexpression,24;GTEx Coexpression,461"	"CACNG7,GAP43,DCC"
"gene_set_query"	"105"	"ONECUT2"	"243.3"	"ARCHS4 Coexpression,196;Enrichr Queries,145;GTEx Coexpression,389"	"COLEC10,GAP43,SALL1,DCC,NFIB,CYP1B1"
"gene_set_query"	"106"	"AHRR"	"243.5"	"ARCHS4 Coexpression,66;GTEx Coexpression,421"	"SEMA7A,CEMIP,CYP1B1"
"gene_set_query"	"107"	"ST18"	"246.0"	"ARCHS4 Coexpression,203;Enrichr Queries,195;GTEx Coexpression,340"	"CACNG7,GAP43,ZEB2,DCC,NFIB"
"gene_set_query"	"108"	"BCL11A"	"248.6"	"ARCHS4 Coexpression,34;ENCODE ChIP-seq,28;Enrichr Queries,348;ReMap ChIP-seq,72;GTEx Coexpression,761"	"SRGN,SEMA7A,GAP43,ZEB2,VCAM1,NFIB,CYP1B1,DTX4,PTBP2"
"gene_set_query"	"109"	"REST"	"249.8"	"Literature ChIP-seq,43;ARCHS4 Coexpression,229;ENCODE ChIP-seq,29;Enrichr Queries,598;ReMap ChIP-seq,136;GTEx Coexpression,464"	"CACNG7,ZEB2,CEMIP,SEMA7A,SALL1,NFIB,STK26,CYP1B1,ANO4,CPEB2,SGCZ,CYGB"
"gene_set_query"	"110"	"NHLH2"	"251.3"	"ARCHS4 Coexpression,63;Enrichr Queries,52;GTEx Coexpression,639"	"CACNG7,GAP43,ZEB2,SALL1,DCC,NFIB"
"gene_set_query"	"111"	"NR4A2"	"252.3"	"Literature ChIP-seq,154;ARCHS4 Coexpression,553;Enrichr Queries,20;GTEx Coexpression,282"	"SRGN,CACNG7,ZEB2,VCAM1,NFIB,CYP1B1,EREG"
"gene_set_query"	"112"	"ZBTB8A"	"253.0"	"ARCHS4 Coexpression,322;GTEx Coexpression,184"	"ABCC9,PEAR1"
"gene_set_query"	"113"	"PRDM1"	"253.2"	"ARCHS4 Coexpression,642;ENCODE ChIP-seq,49;Enrichr Queries,148;ReMap ChIP-seq,10;GTEx Coexpression,417"	"SRGN,ZEB2,VCAM1,ADAM12,VWA5A,KLRF1,CYP1B1,PEAR1,CCDC102B,TRIM55,EREG"
"gene_set_query"	"114"	"ZNF708"	"254.0"	"ARCHS4 Coexpression,98;Enrichr Queries,550;GTEx Coexpression,114"	"ZEB2,NFIB,DCC,DTX4,PTBP2"
"gene_set_query"	"115"	"EMX2"	"255.3"	"ARCHS4 Coexpression,484;Enrichr Queries,19;GTEx Coexpression,263"	"NTNG1,ZEB2,SALL1,VCAM1,NFIB,STK26,ADAM12,CYP1B1"
